"OwnerUserId","Pearson","Kendall","Spearman"
1159,0.850396643023552,0.714285714285714,0.821428571428571
535,0.850312662575779,0.889499179993322,0.96392538542376
1851,0.769961890104935,0.618284022335312,0.790433332862751
1061,0.767146454792172,0.691023319080643,0.826362120720149
32746,0.699805099342902,0.457329560380024,0.663888987384654
15511,0.698564480612474,0.373848102728029,0.544623851579483
13777,0.683549038690364,0.567227362325205,0.683785659951358
14871,0.675184905817246,0.425315530222139,0.533582229491991
6629,0.672351032153864,-0.0893868697538654,-0.0584344346340009
34288,0.647982446804434,0.540061724867322,0.626061485578801
39614,0.631991291036461,0.623429200159357,0.754823800837955
18970,0.629872491702093,0.274562589193458,0.345705358827356
9131,0.604227396945525,0.349215147884789,0.523138836662164
15715,0.592158448325609,0.615587011251092,0.779849333631172
2248,0.589187318070616,0.42581531362632,0.577717190274766
12246,0.583667792660092,0.1539600717839,0.15953622544399
2125,0.583637675989181,0.5,0.595238095238095
53914,0.563775108578694,0.431381763133202,0.555862597729239
12482,0.561946146968706,0.342997170285018,0.436990219544329
45187,0.555406192363664,0.442339187320733,0.572375433053897
598,0.548977323431324,0.333333333333333,0.464285714285714
48353,0.546688539699168,0.493220025207811,0.616083114975897
213,0.539298584981682,0.366987921708787,0.514807713763372
6595,0.535850924614157,0.195180014589707,0.126131244777378
51985,0.517656096344659,0.450563556889583,0.490990253030983
549,0.512634558759998,0.37037037037037,0.41566265060241
22957,0.512213249622068,0.428571428571429,0.571428571428572
10635,0.499065772909297,0.442340662714189,0.602193939643347
47131,0.496278328844519,0.452373923147979,0.579667133805243
53216,0.49127332139711,0.47280542884465,0.622765656194895
15370,0.483498214689192,0.376705287478409,0.484604833356205
1155,0.478309129927593,0.362052568634185,0.455183238731302
24412,0.469361893731185,0.522862326927363,0.725623245649734
43681,0.468743261590829,0.294627825494395,0.468191091917312
6556,0.467510160804591,0.203090598614981,0.254273813857804
45266,0.46387325900181,0.582839800674783,0.735000686982345
18210,0.460707238165966,0.29277002188456,0.252262489554756
59,0.458307201090043,0.270973381398567,0.453920649501602
17045,0.450947626211255,0.426006433615129,0.461305788282599
21557,0.449360359853908,0.253546276418555,0.343099237589846
47856,0.445296769286393,0.430494566691293,0.551246819520036
20612,0.439335596405756,0.29277002188456,0.486506229855602
13034,0.434416158138118,0.250313087160879,0.309142011167656
113,0.432937392419391,0.211124143867929,0.297357549530144
6524,0.425837001551322,0.256205046088139,0.360117646115803
10492,0.423404903350148,0.12472961248891,0.17970673575212
12266,0.409474071620472,0.275880293923022,0.366974193039545
28441,0.397945380372155,0.390360029179413,0.504524979109513
7401,0.397364949203184,-0.0388514344942906,-0.0208342264520328
3053,0.390731075318369,0.619047619047619,0.821428571428571
10637,0.388849484469927,0.200474271474588,0.278223595560454
8,0.387405358019326,-0.0741249316661101,-0.048196269271188
9774,0.383914257751812,0.366524518382491,0.449197351072144
36643,0.380583764209924,0.359597476114038,0.470227223920436
2576,0.375273383871046,0.149591518401353,0.201377743039555
8883,0.374810553282304,-0.124034734589208,-0.152086734980406
9426,0.371339387694275,0.105299625298531,0.165979072833567
44188,0.370600638729162,0.314626602482846,0.407296714265643
50683,0.370377605817484,0.228664780190012,0.354853781618541
15,0.363992814484885,0.422577127364258,0.552306089778777
9877,0.356481883626169,0.47280542884465,0.562884343099232
21738,0.354672365137928,0.320811826340969,0.428903595087233
56552,0.354151622571299,0.476330511622467,0.542648861709712
29126,0.348076697404548,0.461593091172498,0.585968519361791
32953,0.347158113676914,0.189911815337959,0.261040219607239
195,0.339338751567433,0.201145570320453,0.227375284479653
27568,0.338948264456335,0.462910049886276,0.576958623964778
1075,0.336143315965433,0.587180674734059,0.724375455649346
6685,0.333040341806444,0.153853266310218,0.268618241282859
2076,0.328350106132707,0.146795168683515,0.191344459982846
47576,0.328116290484484,0.176276618777658,0.274562589193458
9399,0.321956374489673,0.0860927152317881,0.161323681489142
1171,0.311695403917227,0.188982236504614,0.317167523708273
1217,0.308973519532937,0.142857142857143,0.214285714285714
50691,0.303570154129334,0.232479214290189,0.305201904874443
2230,0.300340844472114,0.0227331446490158,0.152441858329776
783,0.299762244602079,0.0606060606060606,0.0909090909090909
13110,0.297085025846081,0.310316445417088,0.40644850966247
35831,0.296420837036664,0.111747539066919,0.130099939890926
932,0.286778885273066,0.158721452661653,0.249219279399575
33636,0.27926067647294,0.268695897570354,0.392711886877319
13469,0.275023600747824,0.0449466574975495,0.0364743326208039
9198,0.266981345035734,0.146587096050675,0.208718661561164
36788,0.247862585157519,0.260369367999017,0.351001165721376
10290,0.244986894358417,0.227585483231851,0.314271765652274
18664,0.241209126899991,0.296296296296296,0.385542168674699
51766,0.240990579211199,0.009032498683711,0.0135368347715144
12202,0.235273963868398,0.0681994339470473,0.140246509663394
10412,0.225241133288457,0.110647314317832,0.157195957235154
13,0.224662352588728,0.137940146961511,0.214068279273068
44636,0.224587330168214,-0.0590052943236495,-0.065446289300592
6070,0.218800891945065,0.124580663269623,0.183528147377745
6928,0.217622310105496,0.0741249316661101,0.108441605860173
26744,0.209839988484956,-0.0392232270276368,0.0110498924021966
7251,0.204366542776318,0.0449466574975495,0.0486324434944052
18837,0.202769481766354,0.0577350269189626,0.113171517748415
51072,0.193879265346604,-0.077151674981046,-0.0122757154035059
27627,0.192015582015207,0.311657252162704,0.404215263781347
39533,0.190883930016505,0.12227899701113,0.210796076211018
9943,0.187440963066731,0.205737799949456,0.111187397499165
1678,0.184947708615199,0.183493960854393,0.282460869498487
2535,0.183098322002605,0.418717894679312,0.563394252163199
18796,0.180844031259673,0.264628062012482,0.336816534854304
1344,0.176278185438606,0.180985079030146,0.233561986245891
21766,0.174686310201743,0.0805251250237012,0.124233979533558
6039,0.156624900341669,0.0616366071269124,0.0873625908983596
7049,0.153080288709033,0.628828145522532,0.781540200338897
10902,0.150820606362267,0.0295695689906558,0.101962548386916
9102,0.145729957089132,0.0870388279778489,0.210987368142431
110,0.142141612129851,0.0786566506207116,0.161148295514553
12556,0.135842000474687,-0.0571448748634892,-0.0920115921837618
27192,0.134210836571689,-0.05884898863365,-0.0680906549648196
39373,0.131887495674978,0.302653128166817,0.443129367525598
16897,0.129220965228187,-0.235860311603794,-0.306876462716315
10095,0.1220970378214,0.0307728727448332,0.0387945450083904
36,0.121653037542444,0.111978502191171,0.182643026831267
7218,0.118597577795605,0.123618312215823,0.145043768729883
6511,0.117134977344717,0.222222222222222,0.383333333333333
20853,0.110445323858718,0.197202659436654,0.284521318976946
6275,0.108370475315842,0.121563660268197,0.180074845711398
23838,0.107557130864974,0.00735338845229288,0.0516115423149257
9337,0.103717525036507,0.170965151237095,0.189210456814527
23434,0.0823344639016518,0.384316708758336,0.54849539423339
21497,0.0816748533363099,0.213980246255456,0.265282911746065
766,0.078623388418081,0.322587358807818,0.478679957656235
2600,0.0703080346783759,0.184503101154187,0.22440224941315
42816,0.0676461616065494,0.272852578165875,0.424927927479417
944,0.0623680535130531,0.493506493506494,0.607438016528926
2639,0.0590755065065837,-0.0777672511928394,-0.079128713359147
133,0.0587215699196441,0.0651413283608434,0.101677540434528
30365,0.0585587718655435,0.0102173886485997,0.0889363968815941
37354,0.0565857216682662,0.211124143867929,0.277533712894801
17003,0.0424247063729681,0.0719995040316336,0.12654822191076
249,0.0416952663786585,0.0893868697538654,0.146637354836266
63,0.0199471772087963,0.337690816752985,0.404960214318173
28,0.0181746194969347,0.0446715559826973,0.0924678782201592
13594,0.011080004576097,0.0386514023768299,0.0716206701298134
7222,0.00564416749169875,0.0243697991198382,0.0426137475465735
12535,0.00325180988978073,-0.113389341902768,-0.07319250547114
7337,0.000485147208850395,-0.0555555555555556,-0.0333333333333333
2808,-0.0131237380904018,-0.0413128090987536,-0.0453193814047521
9155,-0.0183954430345416,0.0609312984594658,0.0838068674223682
3113,-0.0282823904116455,0.0185216946644159,0.0639276070968112
6593,-0.0301458096675385,0.0476190476190476,0.107142857142857
2245,-0.0381334430421812,-0.0786715519470972,-0.114918880982845
51652,-0.0415637179453825,-0.195180014589707,-0.234243740300845
18896,-0.0433507986346946,0.0138390415734309,0.0324330526812368
1895,-0.0604753088117795,-0.0460043706228236,-0.00611646536181311
43108,-0.0629951388783132,0.198076120225637,0.248654651242238
17019,-0.0634311104560763,0.171428571428571,0.247899159663866
3518,-0.0640978814727035,0.025337627519072,0.0456486182464959
8577,-0.0669719457870366,-0.111747539066919,-0.143489257195897
40842,-0.0795563001650272,-0.0156300390290499,-0.0117658595099379
10938,-0.08765097639532,-0.0671519136687817,-0.0750026043023082
7356,-0.0884511231141251,-0.0245240785581995,-0.0322868795912945
6851,-0.0999044979633963,-0.0458028612414345,0.0315236910752256
23919,-0.100471696243264,0.209409331140577,0.326246604496987
19678,-0.1027601341455,0.140859042454753,0.225943400364045
1479,-0.109696822932647,-0.181848241863327,-0.131738888810459
3300,-0.114799734371726,-0.0854981960070962,-0.0857365502734545
39554,-0.123298952476012,0.0676123403782813,0.0875250821969405
21900,-0.133718347600074,-0.0824957911384305,-0.0833544773787493
10353,-0.136130771149374,-0.195180014589707,-0.249554786654217
48,-0.155636751093748,-0.0404152672810794,-0.0244159830471332
10708,-0.160871080245535,-0.0909090909090909,-0.0363636363636364
3083,-0.164655809812565,-0.0966285059420747,-0.170099091558307
15535,-0.175967248443493,0.0995628828666909,0.156903273314411
6780,-0.176846514442,-0.0683985568056769,-0.0561722225929529
1546,-0.180970792646895,0.077151674981046,0.110481438631553
104,-0.201113324305668,-0.114501413407981,-0.152701377011762
30,-0.202295043556289,0,-0.0666666666666667
12205,-0.202343898313838,0.205195670417031,0.183493960854393
570,-0.205408045466869,-0.220192753025272,-0.282460869498487
8682,-0.207127700609231,-0.108147614087175,-0.136625669004474
56219,-0.209980120922523,-0.134839972492648,-0.16221010446629
9724,-0.215937374918378,-0.102695137070144,-0.123232702105541
13038,-0.219060187167833,0.0500626174321759,0
21139,-0.220154585179446,-0.256891545196151,-0.305239971877397
132,-0.221126932302687,-0.135246321899497,-0.226279053604105
8587,-0.235635465287894,-0.110096376512636,-0.100228050467205
24430,-0.245858416491482,-0.197202659436654,-0.175733755838702
1746,-0.253319570377711,-0.0714285714285714,-0.0238095238095238
8737,-0.274194314110512,0.113389341902768,0.0848625128695526
1332,-0.274428607594336,-0.0476190476190476,-0.0714285714285714
1252,-0.286013818131819,-0.231090585314486,-0.32305114843661
49125,-0.296259324751765,-0.295718434854086,-0.37284608375588
33368,-0.296731405327923,-0.274985970461435,-0.314910824214673
43003,-0.324404230138077,-0.205737799949456,-0.22237479499833
5807,-0.331351828536183,-0.240740740740741,-0.278538812785388
7306,-0.331945745909446,-0.212373371154701,-0.31680539828823
23452,-0.335705944590568,0,0.0398409536444798
8776,-0.338904645911387,-0.300018520233373,-0.314978737650449
8724,-0.339458478249786,-0.108465228909328,-0.0944068640061701
18709,-0.339993636468934,-0.154303349962092,-0.183547921732153
12118,-0.344012819031062,-0.132075471698113,-0.201834862385321
15487,-0.355132602478795,-0.232621052599618,-0.295781982385679
321,-0.373179957110616,-0.131624531623164,-0.168745390714126
8773,-0.379292508051515,-0.222226968886801,-0.286896824634446
431,-0.386917623520025,-0.220192753025272,-0.437358765675077
138,-0.391303560911501,-0.152443186793341,-0.1728184001389
821,-0.400788068391738,0,-0.0580110497237569
123,-0.407341774113205,-0.238095238095238,-0.214285714285714
28253,-0.426918914495062,-0.22237479499833,-0.277128548309331
149,-0.44256564349156,-0.209302325581395,-0.414110429447853
394,-0.457931307000164,-0.450563556889583,-0.563729549776314
1079,-0.460387857252545,-0.351155269517664,-0.402802719294549
27335,-0.463857683322286,-0.256891545196151,-0.296128330925833
71,-0.500430592544068,-0.619047619047619,-0.75
