"OwnerUserId","Pearson","Kendall","Spearman"
535,0.860569875402885,0.85106449634699,0.9456108576893
34288,0.706899314505615,0.552052447473883,0.666736691000316
45266,0.700928559048922,0.555555555555556,0.683333333333333
549,0.675831356976999,0.466666666666667,0.542857142857143
53216,0.669565365480614,0.866666666666667,0.942857142857143
45187,0.62054779804067,0.428571428571429,0.607142857142857
50691,0.595311020610079,0.428571428571429,0.535714285714286
9131,0.586474692752939,0.138013111868471,0.405839724956714
2125,0.539789878064136,0.466666666666667,0.542857142857143
20612,0.52425657457779,0.2,0.5
24412,0.515818495285225,0.171498585142509,0.134458529090563
32953,0.493824261487109,0.366233510382357,0.552306089778777
21766,0.482521785415784,0.304742839309037,0.482082304288477
9774,0.460107150383346,0.4,0.6
43681,0.424308193697288,0.138013111868471,0.405839724956714
59,0.413420992593935,0.222222222222222,0.233333333333333
15,0.404807600250147,0.333333333333333,0.412587412587413
39614,0.381785615220137,0.384615384615385,0.456043956043956
12482,0.372052920368362,0.142857142857143,0.25
2076,0.331192307937264,0.24880667576406,0.355674851586546
39533,0.321582912953861,0.240377207424079,0.270016740995935
17003,0.316272125636477,0.351939443721052,0.474919636120547
9426,0.309441742800685,0.0845154254728517,0.125524111313358
213,0.29893341756864,0.197202659436654,0.284521318976946
1678,0.286530173216983,0.144237437165829,0.212880483742458
47856,0.264081186182711,0.113665723245079,0.0792697663314835
1075,0.262771076144714,0.333333333333333,0.428571428571428
7049,0.254286110342455,0.487950036474267,0.594618725379069
21738,0.242691916039914,0.2,0.2
2576,0.227804688278263,0.0476190476190476,0.107142857142857
6629,0.214145366632632,-0.0606060606060606,0.020979020979021
33636,0.20949192091167,0.108787563138244,0.170713806334525
598,0.207503453575688,0.0666666666666667,0.142857142857143
113,0.186093084180724,0.10181885500292,0.160939554154885
6070,0.179147420875716,0.054421768707483,0.0778571428571428
10492,0.175515425416624,0.0747957592006766,0.137620470640795
7251,0.171309487708479,-0.142857142857143,-0.178571428571429
2230,0.167927753267644,-0.181848241863327,-0.203596464525254
195,0.147756871992948,0.0351907671538893,0.0605528798968704
39373,0.133132955336374,0.238095238095238,0.321428571428571
110,0.130028436149456,0.169742853061852,0.235438425613797
26744,0.12699896691788,0.0728540728273604,0.0920851502751122
10902,0.123030359929376,-0.127272727272727,-0.154545454545455
29126,0.115740579098768,-0.0714285714285714,-0.0476190476190476
8,0.109842683292644,0.2,0.257142857142857
23919,0.102110344147081,0.238095238095238,0.275
10637,0.100869689366776,0.00530505845066025,-0.015603614053032
2808,0.0977381895324016,0.0350076103500761,0.042453412316426
9337,0.0925021175017787,0.0465242105199235,0.0633818533683599
783,0.0917581200187829,-0.0476190476190476,-0.0714285714285714
932,0.0704815663994505,-0.0211640755757703,-0.000426939912974494
37354,0.0695763493778685,0.141272726289533,0.19901779973951
12202,0.0679151759288982,-0.142857142857143,-0.142857142857143
10290,0.0594907930643788,0.0151162892890038,0.000324149109654302
1546,0.0300536598931917,0.357142857142857,0.476190476190476
32746,0.0286733043186932,0.142857142857143,0.119047619047619
766,0.0129195976228868,0.124183006535948,0.215686274509804
36788,0.00597822067967684,-0.0460536282489307,-0.0495868033192408
18837,-0.00169645359879343,-0.114332390095006,-0.0756329226134416
2248,-0.00571294596891528,-0.188797953441277,-0.232762608698004
6275,-0.00629929079713694,-0.0384012288589855,-0.0660869873682013
7401,-0.0123784099128782,-0.195180014589707,-0.198206241793023
18896,-0.0129888524108138,-0.060660149024328,-0.0386584155761901
22957,-0.0138264142202003,-0.277777777777778,-0.366666666666667
9102,-0.031068439081488,-0.0666666666666667,-0.142857142857143
12556,-0.0385965535817085,-0.097193131409717,-0.186567179358421
36,-0.0389338133601132,-0.165952887512373,-0.222324042260656
44188,-0.0422886181853566,-0.0476190476190476,-0.0714285714285714
7356,-0.0583063596243764,-0.0143657469247284,-0.0185459509468645
63,-0.0666824361128729,0.236363636363636,0.263636363636364
2245,-0.074226958698147,-0.0520478465277227,-0.0896256891252219
8577,-0.101646336329688,-0.155555555555556,-0.236363636363636
20853,-0.113460558871453,-0.0666666666666667,-0.0857142857142857
48353,-0.123354837655208,-0.428571428571429,-0.523809523809524
23838,-0.133370629534825,-0.138182731789677,-0.17964334017829
NA,-0.135921390459845,-0.0920859822292272,-0.133724587713968
2639,-0.138252875066172,-0.169813377779978,-0.268633077903896
6685,-0.14311196832181,-0.1669260602885,-0.229861497675264
47576,-0.144320492360906,-0.224733287487747,-0.249241272908826
13594,-0.151151189984954,-0.123091490979333,-0.154386915280951
43108,-0.153307129051224,0.163636363636364,0.254545454545455
2535,-0.154387653936652,-0.110498924021966,-0.118811953083751
21557,-0.162885775645996,-0.142857142857143,-0.142857142857143
1252,-0.165180779551264,-0.069701280227596,-0.0977130977130977
40842,-0.177051538861221,-0.150326797385621,-0.236326109391125
7218,-0.18084246141536,-0.198020190217399,-0.251050168276952
9198,-0.183154184362835,-0.238095238095238,-0.317460317460317
18664,-0.185817091583061,-0.0909090909090909,-0.167832167832168
16897,-0.21046837490014,-0.38143309026098,-0.48171570177571
10412,-0.218797015173609,-0.140859042454753,-0.192470304013816
133,-0.224508153208755,-0.168345871368131,-0.228070475546231
12535,-0.228323545543784,-0.2,-0.142857142857143
3113,-0.230132778770941,-0.140859042454753,-0.108787563138244
2600,-0.232906784834464,-0.101500030932349,-0.154222774810608
1171,-0.239949194151322,-0.0714285714285714,-0.0952380952380952
